,Emission,Channel_number,comp,time,Type,dt,intensity1,position,d1_time,Totalbio,Leaf3
6864,1.47695,95,indole,22,w,0,6,Leaf3,10.5,3.32,1.01
6866,66.932,95,mono,-1,w,0,6,Leaf3,10.5,3.32,1.01
6867,63.3607,95,mono,-0.5,w,0,6,Leaf3,10.5,3.32,1.01
6868,61.0833,95,mono,0,w,0,6,Leaf3,10.5,3.32,1.01
6869,60.2855,95,mono,0.5,w,0,6,Leaf3,10.5,3.32,1.01
6870,56.792,95,mono,1,w,0,6,Leaf3,10.5,3.32,1.01
6871,54.1289,95,mono,1.5,w,0,6,Leaf3,10.5,3.32,1.01
6872,62.2652,95,mono,2,w,0,6,Leaf3,10.5,3.32,1.01
6873,60.3065,95,mono,2.5,w,0,6,Leaf3,10.5,3.32,1.01
6874,58.7107,95,mono,3,w,0,6,Leaf3,10.5,3.32,1.01
6875,61.8451,95,mono,3.5,w,0,6,Leaf3,10.5,3.32,1.01
6876,83.5758,95,mono,4,w,0,6,Leaf3,10.5,3.32,1.01
6877,98.7021,95,mono,4.5,w,0,6,Leaf3,10.5,3.32,1.01
6878,104.089,95,mono,5,w,0,6,Leaf3,10.5,3.32,1.01
6879,118.076,95,mono,5.5,w,0,6,Leaf3,10.5,3.32,1.01
6880,129.911,95,mono,6,w,0,6,Leaf3,10.5,3.32,1.01
6881,134.73,95,mono,6.5,w,0,6,Leaf3,10.5,3.32,1.01
6882,143.26,95,mono,7,w,0,6,Leaf3,10.5,3.32,1.01
6883,145.751,95,mono,7.5,w,0,6,Leaf3,10.5,3.32,1.01
6884,114.637,95,mono,8,w,0,6,Leaf3,10.5,3.32,1.01
6885,113.38,95,mono,8.5,w,0,6,Leaf3,10.5,3.32,1.01
6886,136.59,95,mono,9,w,0,6,Leaf3,10.5,3.32,1.01
6887,118.778,95,mono,9.5,w,0,6,Leaf3,10.5,3.32,1.01
6888,102.441,95,mono,10,w,0,6,Leaf3,10.5,3.32,1.01
6889,111.512,95,mono,10.5,w,0,6,Leaf3,10.5,3.32,1.01
6890,90.2395,95,mono,11,w,0,6,Leaf3,10.5,3.32,1.01
6891,80.9278,95,mono,11.5,w,0,6,Leaf3,10.5,3.32,1.01
6892,91.1217,95,mono,12,w,0,6,Leaf3,10.5,3.32,1.01
6893,85.5335,95,mono,12.5,w,0,6,Leaf3,10.5,3.32,1.01
6894,68.1619,95,mono,13,w,0,6,Leaf3,10.5,3.32,1.01
6895,75.6931,95,mono,13.5,w,0,6,Leaf3,10.5,3.32,1.01
6896,55.152,95,mono,14,w,0,6,Leaf3,10.5,3.32,1.01
6897,46.7973,95,mono,14.5,w,0,6,Leaf3,10.5,3.32,1.01
6898,44.8005,95,mono,15,w,0,6,Leaf3,10.5,3.32,1.01
6899,62.7297,95,mono,15.5,w,0,6,Leaf3,10.5,3.32,1.01
6900,62.8388,95,mono,16,w,0,6,Leaf3,10.5,3.32,1.01
6901,55.5687,95,mono,16.5,w,0,6,Leaf3,10.5,3.32,1.01
6902,58.8569,95,mono,17,w,0,6,Leaf3,10.5,3.32,1.01
6903,55.8876,95,mono,17.5,w,0,6,Leaf3,10.5,3.32,1.01
6904,48.323,95,mono,18,w,0,6,Leaf3,10.5,3.32,1.01
6905,55.47,95,mono,18.5,w,0,6,Leaf3,10.5,3.32,1.01
6906,56.8838,95,mono,19,w,0,6,Leaf3,10.5,3.32,1.01
6907,56.5699,95,mono,19.5,w,0,6,Leaf3,10.5,3.32,1.01
6908,44.4161,95,mono,20,w,0,6,Leaf3,10.5,3.32,1.01
6909,51.308,95,mono,20.5,w,0,6,Leaf3,10.5,3.32,1.01
6910,53.8665,95,mono,21,w,0,6,Leaf3,10.5,3.32,1.01
6911,52.2645,95,mono,21.5,w,0,6,Leaf3,10.5,3.32,1.01
6912,49.405,95,mono,22,w,0,6,Leaf3,10.5,3.32,1.01
6914,5.0402,95,sesq,-1,w,0,6,Leaf3,10.5,3.32,1.01
6915,4.39318,95,sesq,-0.5,w,0,6,Leaf3,10.5,3.32,1.01
6916,2.86621,95,sesq,0,w,0,6,Leaf3,10.5,3.32,1.01
6917,4.25759,95,sesq,0.5,w,0,6,Leaf3,10.5,3.32,1.01
6918,4.30423,95,sesq,1,w,0,6,Leaf3,10.5,3.32,1.01
6919,3.56769,95,sesq,1.5,w,0,6,Leaf3,10.5,3.32,1.01
6920,4.49321,95,sesq,2,w,0,6,Leaf3,10.5,3.32,1.01
6921,5.24513,95,sesq,2.5,w,0,6,Leaf3,10.5,3.32,1.01
6922,6.57078,95,sesq,3,w,0,6,Leaf3,10.5,3.32,1.01
6923,8.84819,95,sesq,3.5,w,0,6,Leaf3,10.5,3.32,1.01
6924,10.5826,95,sesq,4,w,0,6,Leaf3,10.5,3.32,1.01
6925,15.252,95,sesq,4.5,w,0,6,Leaf3,10.5,3.32,1.01
6926,17.6969,95,sesq,5,w,0,6,Leaf3,10.5,3.32,1.01
6927,19.8462,95,sesq,5.5,w,0,6,Leaf3,10.5,3.32,1.01
6928,24.1315,95,sesq,6,w,0,6,Leaf3,10.5,3.32,1.01
6929,28.2264,95,sesq,6.5,w,0,6,Leaf3,10.5,3.32,1.01
6930,27.3931,95,sesq,7,w,0,6,Leaf3,10.5,3.32,1.01
6931,30.062,95,sesq,7.5,w,0,6,Leaf3,10.5,3.32,1.01
6932,26.3957,95,sesq,8,w,0,6,Leaf3,10.5,3.32,1.01
6933,25.7337,95,sesq,8.5,w,0,6,Leaf3,10.5,3.32,1.01
6934,33.9586,95,sesq,9,w,0,6,Leaf3,10.5,3.32,1.01
6935,31.0923,95,sesq,9.5,w,0,6,Leaf3,10.5,3.32,1.01
6936,28.5538,95,sesq,10,w,0,6,Leaf3,10.5,3.32,1.01
6937,31.4418,95,sesq,10.5,w,0,6,Leaf3,10.5,3.32,1.01
6938,26.5783,95,sesq,11,w,0,6,Leaf3,10.5,3.32,1.01
6939,25.4144,95,sesq,11.5,w,0,6,Leaf3,10.5,3.32,1.01
6940,27.8557,95,sesq,12,w,0,6,Leaf3,10.5,3.32,1.01
6941,25.2363,95,sesq,12.5,w,0,6,Leaf3,10.5,3.32,1.01
6942,17.3529,95,sesq,13,w,0,6,Leaf3,10.5,3.32,1.01
6943,21.9834,95,sesq,13.5,w,0,6,Leaf3,10.5,3.32,1.01
6944,18.1678,95,sesq,14,w,0,6,Leaf3,10.5,3.32,1.01
6945,18.2495,95,sesq,14.5,w,0,6,Leaf3,10.5,3.32,1.01
6946,17.1711,95,sesq,15,w,0,6,Leaf3,10.5,3.32,1.01
6947,19.876,95,sesq,15.5,w,0,6,Leaf3,10.5,3.32,1.01
6948,18.7171,95,sesq,16,w,0,6,Leaf3,10.5,3.32,1.01
6949,15.6142,95,sesq,16.5,w,0,6,Leaf3,10.5,3.32,1.01
6950,16.5385,95,sesq,17,w,0,6,Leaf3,10.5,3.32,1.01
6951,15.8291,95,sesq,17.5,w,0,6,Leaf3,10.5,3.32,1.01
6952,12.1187,95,sesq,18,w,0,6,Leaf3,10.5,3.32,1.01
6953,16.1686,95,sesq,18.5,w,0,6,Leaf3,10.5,3.32,1.01
6954,14.5241,95,sesq,19,w,0,6,Leaf3,10.5,3.32,1.01
6955,14.0372,95,sesq,19.5,w,0,6,Leaf3,10.5,3.32,1.01
6956,12.6708,95,sesq,20,w,0,6,Leaf3,10.5,3.32,1.01
6957,12.7197,95,sesq,20.5,w,0,6,Leaf3,10.5,3.32,1.01
6958,14.6762,95,sesq,21,w,0,6,Leaf3,10.5,3.32,1.01
6959,11.1383,95,sesq,21.5,w,0,6,Leaf3,10.5,3.32,1.01
6960,13.2308,95,sesq,22,w,0,6,Leaf3,10.5,3.32,1.01
1,1.13479,8,DMNT,-1,a,NA,0,NA,NA,2.59,0.81
2,1.00E-08,8,DMNT,-0.5,a,NA,0,NA,NA,2.59,0.81
3,1.35785,8,DMNT,0,a,NA,0,NA,NA,2.59,0.81
4,1.54761,8,DMNT,0.5,a,NA,0,NA,NA,2.59,0.81
5,1.72909,8,DMNT,1,a,NA,0,NA,NA,2.59,0.81
6,1.16603,8,DMNT,1.5,a,NA,0,NA,NA,2.59,0.81
7,1.00E-08,8,DMNT,2,a,NA,0,NA,NA,2.59,0.81
8,1.18691,8,DMNT,2.5,a,NA,0,NA,NA,2.59,0.81
9,1.4341,8,DMNT,3,a,NA,0,NA,NA,2.59,0.81
10,1.05788,8,DMNT,3.5,a,NA,0,NA,NA,2.59,0.81
11,1.11019,8,DMNT,4,a,NA,0,NA,NA,2.59,0.81
12,0.916829,8,DMNT,4.5,a,NA,0,NA,NA,2.59,0.81
13,1.00E-08,8,DMNT,5,a,NA,0,NA,NA,2.59,0.81
14,1.63241,8,DMNT,5.5,a,NA,0,NA,NA,2.59,0.81
15,1.00E-08,8,DMNT,6,a,NA,0,NA,NA,2.59,0.81
16,0.423418,8,DMNT,6.5,a,NA,0,NA,NA,2.59,0.81
17,1.00E-08,8,DMNT,7,a,NA,0,NA,NA,2.59,0.81
18,1.00E-08,8,DMNT,7.5,a,NA,0,NA,NA,2.59,0.81
19,0.846379,8,DMNT,8,a,NA,0,NA,NA,2.59,0.81
20,1.17868,8,DMNT,8.5,a,NA,0,NA,NA,2.59,0.81
21,0.757278,8,DMNT,9,a,NA,0,NA,NA,2.59,0.81
22,0.307656,8,DMNT,9.5,a,NA,0,NA,NA,2.59,0.81
23,0.846305,8,DMNT,10,a,NA,0,NA,NA,2.59,0.81
24,1.67044,8,DMNT,10.5,a,NA,0,NA,NA,2.59,0.81
25,0.860268,8,DMNT,11,a,NA,0,NA,NA,2.59,0.81
26,1.00E-08,8,DMNT,11.5,a,NA,0,NA,NA,2.59,0.81
27,1.07449,8,DMNT,12,a,NA,0,NA,NA,2.59,0.81
28,0.682127,8,DMNT,12.5,a,NA,0,NA,NA,2.59,0.81
29,0.640199,8,DMNT,13,a,NA,0,NA,NA,2.59,0.81
30,1.00647,8,DMNT,13.5,a,NA,0,NA,NA,2.59,0.81
31,0.0457227,8,DMNT,14,a,NA,0,NA,NA,2.59,0.81
32,0.883789,8,DMNT,14.5,a,NA,0,NA,NA,2.59,0.81
33,1.35203,8,DMNT,15,a,NA,0,NA,NA,2.59,0.81
34,0.898495,8,DMNT,15.5,a,NA,0,NA,NA,2.59,0.81
35,0.584772,8,DMNT,16,a,NA,0,NA,NA,2.59,0.81
36,0.95064,8,DMNT,16.5,a,NA,0,NA,NA,2.59,0.81
37,1.01442,8,DMNT,17,a,NA,0,NA,NA,2.59,0.81
38,1.18704,8,DMNT,17.5,a,NA,0,NA,NA,2.59,0.81
39,1.19484,8,DMNT,18,a,NA,0,NA,NA,2.59,0.81
40,1.00E-08,8,DMNT,18.5,a,NA,0,NA,NA,2.59,0.81
41,1.03044,8,DMNT,19,a,NA,0,NA,NA,2.59,0.81
42,0.0420599,8,DMNT,19.5,a,NA,0,NA,NA,2.59,0.81
43,0.60694,8,DMNT,20,a,NA,0,NA,NA,2.59,0.81
44,0.524075,8,DMNT,20.5,a,NA,0,NA,NA,2.59,0.81
45,0.759118,8,DMNT,21,a,NA,0,NA,NA,2.59,0.81
46,0.83297,8,DMNT,21.5,a,NA,0,NA,NA,2.59,0.81
47,0.885602,8,DMNT,22,a,NA,0,NA,NA,2.59,0.81
52,0.13843,8,TMTT,-1,a,NA,0,NA,NA,2.59,0.81
53,0.692632,8,TMTT,-0.5,a,NA,0,NA,NA,2.59,0.81
54,1.00E-08,8,TMTT,0,a,NA,0,NA,NA,2.59,0.81
55,0.896461,8,TMTT,0.5,a,NA,0,NA,NA,2.59,0.81
56,0.64973,8,TMTT,1,a,NA,0,NA,NA,2.59,0.81
57,1.00E-08,8,TMTT,1.5,a,NA,0,NA,NA,2.59,0.81
58,0.427572,8,TMTT,2,a,NA,0,NA,NA,2.59,0.81
59,1.00E-08,8,TMTT,2.5,a,NA,0,NA,NA,2.59,0.81
60,0.905882,8,TMTT,3,a,NA,0,NA,NA,2.59,0.81
61,0.438337,8,TMTT,3.5,a,NA,0,NA,NA,2.59,0.81
62,1.00E-08,8,TMTT,4,a,NA,0,NA,NA,2.59,0.81
63,0.668617,8,TMTT,4.5,a,NA,0,NA,NA,2.59,0.81
64,1.00E-08,8,TMTT,5,a,NA,0,NA,NA,2.59,0.81
65,0.373835,8,TMTT,5.5,a,NA,0,NA,NA,2.59,0.81
66,0.595655,8,TMTT,6,a,NA,0,NA,NA,2.59,0.81
67,1.00E-08,8,TMTT,6.5,a,NA,0,NA,NA,2.59,0.81
68,0.583438,8,TMTT,7,a,NA,0,NA,NA,2.59,0.81
69,1.00E-08,8,TMTT,7.5,a,NA,0,NA,NA,2.59,0.81
70,0.211038,8,TMTT,8,a,NA,0,NA,NA,2.59,0.81
71,1.01863,8,TMTT,8.5,a,NA,0,NA,NA,2.59,0.81
72,0.728905,8,TMTT,9,a,NA,0,NA,NA,2.59,0.81
73,0.218937,8,TMTT,9.5,a,NA,0,NA,NA,2.59,0.81
74,0.630856,8,TMTT,10,a,NA,0,NA,NA,2.59,0.81
75,0.744968,8,TMTT,10.5,a,NA,0,NA,NA,2.59,0.81
76,0.641612,8,TMTT,11,a,NA,0,NA,NA,2.59,0.81
77,0.2297,8,TMTT,11.5,a,NA,0,NA,NA,2.59,0.81
78,0.520364,8,TMTT,12,a,NA,0,NA,NA,2.59,0.81
79,0.0930973,8,TMTT,12.5,a,NA,0,NA,NA,2.59,0.81
80,1.00E-08,8,TMTT,13,a,NA,0,NA,NA,2.59,0.81
81,0.300044,8,TMTT,13.5,a,NA,0,NA,NA,2.59,0.81
82,1.00E-08,8,TMTT,14,a,NA,0,NA,NA,2.59,0.81
83,0.448176,8,TMTT,14.5,a,NA,0,NA,NA,2.59,0.81
84,1.00E-08,8,TMTT,15,a,NA,0,NA,NA,2.59,0.81
85,1.31964,8,TMTT,15.5,a,NA,0,NA,NA,2.59,0.81
86,0.323101,8,TMTT,16,a,NA,0,NA,NA,2.59,0.81
87,0.405994,8,TMTT,16.5,a,NA,0,NA,NA,2.59,0.81
88,0.845897,8,TMTT,17,a,NA,0,NA,NA,2.59,0.81
89,0.792857,8,TMTT,17.5,a,NA,0,NA,NA,2.59,0.81
90,0.629112,8,TMTT,18,a,NA,0,NA,NA,2.59,0.81
91,0.182132,8,TMTT,18.5,a,NA,0,NA,NA,2.59,0.81
92,0.491613,8,TMTT,19,a,NA,0,NA,NA,2.59,0.81
93,0.488016,8,TMTT,19.5,a,NA,0,NA,NA,2.59,0.81
94,1.00642,8,TMTT,20,a,NA,0,NA,NA,2.59,0.81
95,0.366461,8,TMTT,20.5,a,NA,0,NA,NA,2.59,0.81
96,0.56699,8,TMTT,21,a,NA,0,NA,NA,2.59,0.81
97,0.259387,8,TMTT,21.5,a,NA,0,NA,NA,2.59,0.81
98,0.651809,8,TMTT,22,a,NA,0,NA,NA,2.59,0.81
103,17.4468,8,indole,-1,a,NA,0,NA,NA,2.59,0.81
104,15.7133,8,indole,-0.5,a,NA,0,NA,NA,2.59,0.81
105,15.5621,8,indole,0,a,NA,0,NA,NA,2.59,0.81
106,12.6776,8,indole,0.5,a,NA,0,NA,NA,2.59,0.81
107,11.908,8,indole,1,a,NA,0,NA,NA,2.59,0.81
108,11.6841,8,indole,1.5,a,NA,0,NA,NA,2.59,0.81
109,8.51196,8,indole,2,a,NA,0,NA,NA,2.59,0.81
110,9.22083,8,indole,2.5,a,NA,0,NA,NA,2.59,0.81
111,4.43487,8,indole,3,a,NA,0,NA,NA,2.59,0.81
112,5.85298,8,indole,3.5,a,NA,0,NA,NA,2.59,0.81
113,7.90912,8,indole,4,a,NA,0,NA,NA,2.59,0.81
114,5.99505,8,indole,4.5,a,NA,0,NA,NA,2.59,0.81
115,5.96008,8,indole,5,a,NA,0,NA,NA,2.59,0.81
116,5.07556,8,indole,5.5,a,NA,0,NA,NA,2.59,0.81
117,3.98295,8,indole,6,a,NA,0,NA,NA,2.59,0.81
118,3.62339,8,indole,6.5,a,NA,0,NA,NA,2.59,0.81
119,5.33947,8,indole,7,a,NA,0,NA,NA,2.59,0.81
120,5.13436,8,indole,7.5,a,NA,0,NA,NA,2.59,0.81
121,3.12368,8,indole,8,a,NA,0,NA,NA,2.59,0.81
122,3.59768,8,indole,8.5,a,NA,0,NA,NA,2.59,0.81
123,1.04569,8,indole,9,a,NA,0,NA,NA,2.59,0.81
124,2.88432,8,indole,9.5,a,NA,0,NA,NA,2.59,0.81
125,2.53787,8,indole,10,a,NA,0,NA,NA,2.59,0.81
126,2.15919,8,indole,10.5,a,NA,0,NA,NA,2.59,0.81
127,0.429054,8,indole,11,a,NA,0,NA,NA,2.59,0.81
128,1.00E-08,8,indole,11.5,a,NA,0,NA,NA,2.59,0.81
129,3.11061,8,indole,12,a,NA,0,NA,NA,2.59,0.81
130,3.58738,8,indole,12.5,a,NA,0,NA,NA,2.59,0.81
131,2.68451,8,indole,13,a,NA,0,NA,NA,2.59,0.81
132,3.33908,8,indole,13.5,a,NA,0,NA,NA,2.59,0.81
133,3.09398,8,indole,14,a,NA,0,NA,NA,2.59,0.81
134,2.31334,8,indole,14.5,a,NA,0,NA,NA,2.59,0.81
135,2.95122,8,indole,15,a,NA,0,NA,NA,2.59,0.81
136,1.00E-08,8,indole,15.5,a,NA,0,NA,NA,2.59,0.81
137,3.53471,8,indole,16,a,NA,0,NA,NA,2.59,0.81
138,3.59523,8,indole,16.5,a,NA,0,NA,NA,2.59,0.81
139,2.81185,8,indole,17,a,NA,0,NA,NA,2.59,0.81
140,2.92232,8,indole,17.5,a,NA,0,NA,NA,2.59,0.81
141,2.67499,8,indole,18,a,NA,0,NA,NA,2.59,0.81
142,2.08218,8,indole,18.5,a,NA,0,NA,NA,2.59,0.81
143,1.7803,8,indole,19,a,NA,0,NA,NA,2.59,0.81
144,3.1575,8,indole,19.5,a,NA,0,NA,NA,2.59,0.81
145,2.45329,8,indole,20,a,NA,0,NA,NA,2.59,0.81
146,2.78635,8,indole,20.5,a,NA,0,NA,NA,2.59,0.81
147,4.47713,8,indole,21,a,NA,0,NA,NA,2.59,0.81
148,2.85721,8,indole,21.5,a,NA,0,NA,NA,2.59,0.81
149,3.29275,8,indole,22,a,NA,0,NA,NA,2.59,0.81
154,14.5179,8,mono,-1,a,NA,0,NA,NA,2.59,0.81
155,16.7655,8,mono,-0.5,a,NA,0,NA,NA,2.59,0.81
156,15.0638,8,mono,0,a,NA,0,NA,NA,2.59,0.81
157,13.4353,8,mono,0.5,a,NA,0,NA,NA,2.59,0.81
158,12.4621,8,mono,1,a,NA,0,NA,NA,2.59,0.81
159,13.4209,8,mono,1.5,a,NA,0,NA,NA,2.59,0.81
160,6.0447,8,mono,2,a,NA,0,NA,NA,2.59,0.81
161,13.161,8,mono,2.5,a,NA,0,NA,NA,2.59,0.81
162,10.2063,8,mono,3,a,NA,0,NA,NA,2.59,0.81
163,8.2071,8,mono,3.5,a,NA,0,NA,NA,2.59,0.81
164,9.33319,8,mono,4,a,NA,0,NA,NA,2.59,0.81
165,12.0932,8,mono,4.5,a,NA,0,NA,NA,2.59,0.81
166,8.82681,8,mono,5,a,NA,0,NA,NA,2.59,0.81
167,8.11906,8,mono,5.5,a,NA,0,NA,NA,2.59,0.81
168,1.98843,8,mono,6,a,NA,0,NA,NA,2.59,0.81
169,6.26284,8,mono,6.5,a,NA,0,NA,NA,2.59,0.81
170,8.14804,8,mono,7,a,NA,0,NA,NA,2.59,0.81
171,11.343,8,mono,7.5,a,NA,0,NA,NA,2.59,0.81
172,13.4199,8,mono,8,a,NA,0,NA,NA,2.59,0.81
173,11.2692,8,mono,8.5,a,NA,0,NA,NA,2.59,0.81
174,14.4674,8,mono,9,a,NA,0,NA,NA,2.59,0.81
175,13.2045,8,mono,9.5,a,NA,0,NA,NA,2.59,0.81
176,10.9095,8,mono,10,a,NA,0,NA,NA,2.59,0.81
177,14.7865,8,mono,10.5,a,NA,0,NA,NA,2.59,0.81
178,17.305,8,mono,11,a,NA,0,NA,NA,2.59,0.81
179,6.43308,8,mono,11.5,a,NA,0,NA,NA,2.59,0.81
180,17.3618,8,mono,12,a,NA,0,NA,NA,2.59,0.81
181,19.0853,8,mono,12.5,a,NA,0,NA,NA,2.59,0.81
182,20.7723,8,mono,13,a,NA,0,NA,NA,2.59,0.81
183,19.6291,8,mono,13.5,a,NA,0,NA,NA,2.59,0.81
184,19.5223,8,mono,14,a,NA,0,NA,NA,2.59,0.81
185,19.7459,8,mono,14.5,a,NA,0,NA,NA,2.59,0.81
186,20.3375,8,mono,15,a,NA,0,NA,NA,2.59,0.81
187,14.1433,8,mono,15.5,a,NA,0,NA,NA,2.59,0.81
188,15.7285,8,mono,16,a,NA,0,NA,NA,2.59,0.81
189,17.4905,8,mono,16.5,a,NA,0,NA,NA,2.59,0.81
190,15.277,8,mono,17,a,NA,0,NA,NA,2.59,0.81
191,11.7168,8,mono,17.5,a,NA,0,NA,NA,2.59,0.81
192,16.3571,8,mono,18,a,NA,0,NA,NA,2.59,0.81
193,20.7471,8,mono,18.5,a,NA,0,NA,NA,2.59,0.81
194,16.9631,8,mono,19,a,NA,0,NA,NA,2.59,0.81
195,21.6899,8,mono,19.5,a,NA,0,NA,NA,2.59,0.81
196,16.7741,8,mono,20,a,NA,0,NA,NA,2.59,0.81
197,22.5689,8,mono,20.5,a,NA,0,NA,NA,2.59,0.81
198,23.0353,8,mono,21,a,NA,0,NA,NA,2.59,0.81
199,27.8054,8,mono,21.5,a,NA,0,NA,NA,2.59,0.81
200,22.7448,8,mono,22,a,NA,0,NA,NA,2.59,0.81
205,5.94458,8,sesq,-1,a,NA,0,NA,NA,2.59,0.81
206,5.58996,8,sesq,-0.5,a,NA,0,NA,NA,2.59,0.81
207,6.4135,8,sesq,0,a,NA,0,NA,NA,2.59,0.81
208,4.0866,8,sesq,0.5,a,NA,0,NA,NA,2.59,0.81
209,2.8007,8,sesq,1,a,NA,0,NA,NA,2.59,0.81
210,4.36117,8,sesq,1.5,a,NA,0,NA,NA,2.59,0.81
211,3.46761,8,sesq,2,a,NA,0,NA,NA,2.59,0.81
212,4.23723,8,sesq,2.5,a,NA,0,NA,NA,2.59,0.81
213,3.33898,8,sesq,3,a,NA,0,NA,NA,2.59,0.81
214,2.97483,8,sesq,3.5,a,NA,0,NA,NA,2.59,0.81
215,4.02939,8,sesq,4,a,NA,0,NA,NA,2.59,0.81
216,3.11287,8,sesq,4.5,a,NA,0,NA,NA,2.59,0.81
217,2.16176,8,sesq,5,a,NA,0,NA,NA,2.59,0.81
218,4.39605,8,sesq,5.5,a,NA,0,NA,NA,2.59,0.81
219,1.44081,8,sesq,6,a,NA,0,NA,NA,2.59,0.81
220,5.15165,8,sesq,6.5,a,NA,0,NA,NA,2.59,0.81
221,4.16201,8,sesq,7,a,NA,0,NA,NA,2.59,0.81
222,4.13197,8,sesq,7.5,a,NA,0,NA,NA,2.59,0.81
223,2.63951,8,sesq,8,a,NA,0,NA,NA,2.59,0.81
224,3.53766,8,sesq,8.5,a,NA,0,NA,NA,2.59,0.81
225,4.45307,8,sesq,9,a,NA,0,NA,NA,2.59,0.81
226,4.26908,8,sesq,9.5,a,NA,0,NA,NA,2.59,0.81
227,1.00E-08,8,sesq,10,a,NA,0,NA,NA,2.59,0.81
228,4.80588,8,sesq,10.5,a,NA,0,NA,NA,2.59,0.81
229,4.51006,8,sesq,11,a,NA,0,NA,NA,2.59,0.81
230,4.1578,8,sesq,11.5,a,NA,0,NA,NA,2.59,0.81
231,4.42421,8,sesq,12,a,NA,0,NA,NA,2.59,0.81
232,4.2368,8,sesq,12.5,a,NA,0,NA,NA,2.59,0.81
233,6.32859,8,sesq,13,a,NA,0,NA,NA,2.59,0.81
234,2.82616,8,sesq,13.5,a,NA,0,NA,NA,2.59,0.81
235,2.89056,8,sesq,14,a,NA,0,NA,NA,2.59,0.81
236,4.90348,8,sesq,14.5,a,NA,0,NA,NA,2.59,0.81
237,5.39754,8,sesq,15,a,NA,0,NA,NA,2.59,0.81
238,4.61874,8,sesq,15.5,a,NA,0,NA,NA,2.59,0.81
239,4.65926,8,sesq,16,a,NA,0,NA,NA,2.59,0.81
240,5.96441,8,sesq,16.5,a,NA,0,NA,NA,2.59,0.81
241,5.83684,8,sesq,17,a,NA,0,NA,NA,2.59,0.81
242,3.84364,8,sesq,17.5,a,NA,0,NA,NA,2.59,0.81
243,4.37441,8,sesq,18,a,NA,0,NA,NA,2.59,0.81
244,5.57852,8,sesq,18.5,a,NA,0,NA,NA,2.59,0.81
245,4.45745,8,sesq,19,a,NA,0,NA,NA,2.59,0.81
246,4.72039,8,sesq,19.5,a,NA,0,NA,NA,2.59,0.81
247,4.58358,8,sesq,20,a,NA,0,NA,NA,2.59,0.81
248,6.0458,8,sesq,20.5,a,NA,0,NA,NA,2.59,0.81
249,4.88224,8,sesq,21,a,NA,0,NA,NA,2.59,0.81
250,5.48182,8,sesq,21.5,a,NA,0,NA,NA,2.59,0.81
251,6.68498,8,sesq,22,a,NA,0,NA,NA,2.59,0.81
256,0.576446,20,DMNT,-1,a,NA,0,NA,NA,1.75,0.5
257,0.965037,20,DMNT,-0.5,a,NA,0,NA,NA,1.75,0.5
258,1.03562,20,DMNT,0,a,NA,0,NA,NA,1.75,0.5
259,0.969473,20,DMNT,0.5,a,NA,0,NA,NA,1.75,0.5
260,1.43444,20,DMNT,1,a,NA,0,NA,NA,1.75,0.5
261,0.0988517,20,DMNT,1.5,a,NA,0,NA,NA,1.75,0.5
262,1.00E-08,20,DMNT,2,a,NA,0,NA,NA,1.75,0.5
263,1.00E-08,20,DMNT,2.5,a,NA,0,NA,NA,1.75,0.5
264,1.00E-08,20,DMNT,3,a,NA,0,NA,NA,1.75,0.5
265,1.03547,20,DMNT,3.5,a,NA,0,NA,NA,1.75,0.5
266,0.579977,20,DMNT,4,a,NA,0,NA,NA,1.75,0.5
267,0.901534,20,DMNT,4.5,a,NA,0,NA,NA,1.75,0.5
268,0.864108,20,DMNT,5,a,NA,0,NA,NA,1.75,0.5
269,0.713034,20,DMNT,5.5,a,NA,0,NA,NA,1.75,0.5
270,1.00E-08,20,DMNT,6,a,NA,0,NA,NA,1.75,0.5
271,1.37474,20,DMNT,6.5,a,NA,0,NA,NA,1.75,0.5
272,0.421081,20,DMNT,7,a,NA,0,NA,NA,1.75,0.5
273,0.588249,20,DMNT,7.5,a,NA,0,NA,NA,1.75,0.5
274,0.835381,20,DMNT,8,a,NA,0,NA,NA,1.75,0.5
275,1.00E-08,20,DMNT,8.5,a,NA,0,NA,NA,1.75,0.5
276,0.560654,20,DMNT,9,a,NA,0,NA,NA,1.75,0.5
277,0.607436,20,DMNT,9.5,a,NA,0,NA,NA,1.75,0.5
278,0.802989,20,DMNT,10,a,NA,0,NA,NA,1.75,0.5
279,0.227618,20,DMNT,10.5,a,NA,0,NA,NA,1.75,0.5
280,1.00E-08,20,DMNT,11,a,NA,0,NA,NA,1.75,0.5
281,0.916842,20,DMNT,11.5,a,NA,0,NA,NA,1.75,0.5
282,0.660802,20,DMNT,12,a,NA,0,NA,NA,1.75,0.5
283,0.325052,20,DMNT,12.5,a,NA,0,NA,NA,1.75,0.5
284,1.46425,20,DMNT,13,a,NA,0,NA,NA,1.75,0.5
285,0.530788,20,DMNT,13.5,a,NA,0,NA,NA,1.75,0.5
286,0.604836,20,DMNT,14,a,NA,0,NA,NA,1.75,0.5
287,1.00E-08,20,DMNT,14.5,a,NA,0,NA,NA,1.75,0.5
288,0.630307,20,DMNT,15,a,NA,0,NA,NA,1.75,0.5
289,0.0955965,20,DMNT,15.5,a,NA,0,NA,NA,1.75,0.5
290,0.589246,20,DMNT,16,a,NA,0,NA,NA,1.75,0.5
291,0.978828,20,DMNT,16.5,a,NA,0,NA,NA,1.75,0.5
