,Emission,Channel_number,comp,time,Type,dt,intensity1,position,d1_time,Totalbio,Leaf3
4214,1.97221,78,indole,17,wo,0,6,Leaf3,10.5,3.09,0.9
4215,2.40175,78,indole,17.5,wo,0,6,Leaf3,10.5,3.09,0.9
4216,1.90353,78,indole,18,wo,0,6,Leaf3,10.5,3.09,0.9
4217,2.87941,78,indole,18.5,wo,0,6,Leaf3,10.5,3.09,0.9
4218,1.78098,78,indole,19,wo,0,6,Leaf3,10.5,3.09,0.9
4219,0.461797,78,indole,19.5,wo,0,6,Leaf3,10.5,3.09,0.9
4220,1.51805,78,indole,20,wo,0,6,Leaf3,10.5,3.09,0.9
4221,2.31129,78,indole,20.5,wo,0,6,Leaf3,10.5,3.09,0.9
4222,2.40603,78,indole,21,wo,0,6,Leaf3,10.5,3.09,0.9
4223,1.00E-08,78,indole,21.5,wo,0,6,Leaf3,10.5,3.09,0.9
4224,1.40958,78,indole,22,wo,0,6,Leaf3,10.5,3.09,0.9
4226,58.8961,78,mono,-1,wo,0,6,Leaf3,10.5,3.09,0.9
4227,46.6535,78,mono,-0.5,wo,0,6,Leaf3,10.5,3.09,0.9
4228,56.7869,78,mono,0,wo,0,6,Leaf3,10.5,3.09,0.9
4229,59.7868,78,mono,0.5,wo,0,6,Leaf3,10.5,3.09,0.9
4230,57.6557,78,mono,1,wo,0,6,Leaf3,10.5,3.09,0.9
4231,64.1793,78,mono,1.5,wo,0,6,Leaf3,10.5,3.09,0.9
4232,48.1461,78,mono,2,wo,0,6,Leaf3,10.5,3.09,0.9
4233,25.4264,78,mono,2.5,wo,0,6,Leaf3,10.5,3.09,0.9
4234,53.6013,78,mono,3,wo,0,6,Leaf3,10.5,3.09,0.9
4235,56.408,78,mono,3.5,wo,0,6,Leaf3,10.5,3.09,0.9
4236,62.3307,78,mono,4,wo,0,6,Leaf3,10.5,3.09,0.9
4237,68.25,78,mono,4.5,wo,0,6,Leaf3,10.5,3.09,0.9
4238,25.133,78,mono,5,wo,0,6,Leaf3,10.5,3.09,0.9
4239,75.9075,78,mono,5.5,wo,0,6,Leaf3,10.5,3.09,0.9
4240,65.6206,78,mono,6,wo,0,6,Leaf3,10.5,3.09,0.9
4241,61.6918,78,mono,6.5,wo,0,6,Leaf3,10.5,3.09,0.9
4242,87.8931,78,mono,7,wo,0,6,Leaf3,10.5,3.09,0.9
4243,88.4785,78,mono,7.5,wo,0,6,Leaf3,10.5,3.09,0.9
4244,95.1141,78,mono,8,wo,0,6,Leaf3,10.5,3.09,0.9
4245,94.3894,78,mono,8.5,wo,0,6,Leaf3,10.5,3.09,0.9
4246,87.0073,78,mono,9,wo,0,6,Leaf3,10.5,3.09,0.9
4247,68.123,78,mono,9.5,wo,0,6,Leaf3,10.5,3.09,0.9
4248,51.2997,78,mono,10,wo,0,6,Leaf3,10.5,3.09,0.9
4249,77.2101,78,mono,10.5,wo,0,6,Leaf3,10.5,3.09,0.9
4250,79.8839,78,mono,11,wo,0,6,Leaf3,10.5,3.09,0.9
4251,18.6358,78,mono,11.5,wo,0,6,Leaf3,10.5,3.09,0.9
4252,63.3758,78,mono,12,wo,0,6,Leaf3,10.5,3.09,0.9
4253,65.4214,78,mono,12.5,wo,0,6,Leaf3,10.5,3.09,0.9
4254,59.7513,78,mono,13,wo,0,6,Leaf3,10.5,3.09,0.9
4255,62.5022,78,mono,13.5,wo,0,6,Leaf3,10.5,3.09,0.9
4256,61.1822,78,mono,14,wo,0,6,Leaf3,10.5,3.09,0.9
4257,57.8355,78,mono,14.5,wo,0,6,Leaf3,10.5,3.09,0.9
4258,55.1081,78,mono,15,wo,0,6,Leaf3,10.5,3.09,0.9
4259,57.9501,78,mono,15.5,wo,0,6,Leaf3,10.5,3.09,0.9
4260,54.256,78,mono,16,wo,0,6,Leaf3,10.5,3.09,0.9
4261,41.3573,78,mono,16.5,wo,0,6,Leaf3,10.5,3.09,0.9
4262,47.4619,78,mono,17,wo,0,6,Leaf3,10.5,3.09,0.9
4263,51.2254,78,mono,17.5,wo,0,6,Leaf3,10.5,3.09,0.9
4264,54.5493,78,mono,18,wo,0,6,Leaf3,10.5,3.09,0.9
4265,48.1995,78,mono,18.5,wo,0,6,Leaf3,10.5,3.09,0.9
4266,28.4571,78,mono,19,wo,0,6,Leaf3,10.5,3.09,0.9
4267,42.8654,78,mono,19.5,wo,0,6,Leaf3,10.5,3.09,0.9
4268,52.276,78,mono,20,wo,0,6,Leaf3,10.5,3.09,0.9
4269,30.5164,78,mono,20.5,wo,0,6,Leaf3,10.5,3.09,0.9
4270,50.0701,78,mono,21,wo,0,6,Leaf3,10.5,3.09,0.9
4271,45.9388,78,mono,21.5,wo,0,6,Leaf3,10.5,3.09,0.9
4272,49.6384,78,mono,22,wo,0,6,Leaf3,10.5,3.09,0.9
4274,3.26765,78,sesq,-1,wo,0,6,Leaf3,10.5,3.09,0.9
4275,0.890983,78,sesq,-0.5,wo,0,6,Leaf3,10.5,3.09,0.9
4276,4.28849,78,sesq,0,wo,0,6,Leaf3,10.5,3.09,0.9
4277,3.74137,78,sesq,0.5,wo,0,6,Leaf3,10.5,3.09,0.9
4278,3.77043,78,sesq,1,wo,0,6,Leaf3,10.5,3.09,0.9
4279,3.06871,78,sesq,1.5,wo,0,6,Leaf3,10.5,3.09,0.9
4280,0.385637,78,sesq,2,wo,0,6,Leaf3,10.5,3.09,0.9
4281,2.13069,78,sesq,2.5,wo,0,6,Leaf3,10.5,3.09,0.9
4282,5.29713,78,sesq,3,wo,0,6,Leaf3,10.5,3.09,0.9
4283,6.4143,78,sesq,3.5,wo,0,6,Leaf3,10.5,3.09,0.9
4284,7.71081,78,sesq,4,wo,0,6,Leaf3,10.5,3.09,0.9
4285,8.23535,78,sesq,4.5,wo,0,6,Leaf3,10.5,3.09,0.9
4286,4.50687,78,sesq,5,wo,0,6,Leaf3,10.5,3.09,0.9
4287,10.7067,78,sesq,5.5,wo,0,6,Leaf3,10.5,3.09,0.9
4288,9.42429,78,sesq,6,wo,0,6,Leaf3,10.5,3.09,0.9
4289,5.00281,78,sesq,6.5,wo,0,6,Leaf3,10.5,3.09,0.9
4290,14.3473,78,sesq,7,wo,0,6,Leaf3,10.5,3.09,0.9
4291,15.6352,78,sesq,7.5,wo,0,6,Leaf3,10.5,3.09,0.9
4292,13.516,78,sesq,8,wo,0,6,Leaf3,10.5,3.09,0.9
4293,14.3169,78,sesq,8.5,wo,0,6,Leaf3,10.5,3.09,0.9
4294,14.8228,78,sesq,9,wo,0,6,Leaf3,10.5,3.09,0.9
4295,8.80446,78,sesq,9.5,wo,0,6,Leaf3,10.5,3.09,0.9
4296,8.19974,78,sesq,10,wo,0,6,Leaf3,10.5,3.09,0.9
4297,14.6209,78,sesq,10.5,wo,0,6,Leaf3,10.5,3.09,0.9
4298,12.3576,78,sesq,11,wo,0,6,Leaf3,10.5,3.09,0.9
4299,2.7563,78,sesq,11.5,wo,0,6,Leaf3,10.5,3.09,0.9
4300,14.9057,78,sesq,12,wo,0,6,Leaf3,10.5,3.09,0.9
4301,13.0212,78,sesq,12.5,wo,0,6,Leaf3,10.5,3.09,0.9
4302,12.8671,78,sesq,13,wo,0,6,Leaf3,10.5,3.09,0.9
4303,10.5465,78,sesq,13.5,wo,0,6,Leaf3,10.5,3.09,0.9
4304,12.6409,78,sesq,14,wo,0,6,Leaf3,10.5,3.09,0.9
4305,11.4997,78,sesq,14.5,wo,0,6,Leaf3,10.5,3.09,0.9
4306,13.4542,78,sesq,15,wo,0,6,Leaf3,10.5,3.09,0.9
4307,13.756,78,sesq,15.5,wo,0,6,Leaf3,10.5,3.09,0.9
4308,11.8297,78,sesq,16,wo,0,6,Leaf3,10.5,3.09,0.9
4309,8.91571,78,sesq,16.5,wo,0,6,Leaf3,10.5,3.09,0.9
4310,9.24709,78,sesq,17,wo,0,6,Leaf3,10.5,3.09,0.9
4311,8.3262,78,sesq,17.5,wo,0,6,Leaf3,10.5,3.09,0.9
4312,8.96484,78,sesq,18,wo,0,6,Leaf3,10.5,3.09,0.9
4313,9.83325,78,sesq,18.5,wo,0,6,Leaf3,10.5,3.09,0.9
4314,2.83836,78,sesq,19,wo,0,6,Leaf3,10.5,3.09,0.9
4315,6.72212,78,sesq,19.5,wo,0,6,Leaf3,10.5,3.09,0.9
4316,8.71858,78,sesq,20,wo,0,6,Leaf3,10.5,3.09,0.9
4317,5.79395,78,sesq,20.5,wo,0,6,Leaf3,10.5,3.09,0.9
4318,9.058,78,sesq,21,wo,0,6,Leaf3,10.5,3.09,0.9
4319,7.1707,78,sesq,21.5,wo,0,6,Leaf3,10.5,3.09,0.9
4320,8.04829,78,sesq,22,wo,0,6,Leaf3,10.5,3.09,0.9
4802,0.449317,83,DMNT,-1,wo,0,6,Leaf3,10.5,3.14,0.98
4803,0.463053,83,DMNT,-0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4804,1.81985,83,DMNT,0,wo,0,6,Leaf3,10.5,3.14,0.98
4805,1.38887,83,DMNT,0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4806,1.00E-08,83,DMNT,1,wo,0,6,Leaf3,10.5,3.14,0.98
4807,4.10787,83,DMNT,1.5,wo,0,6,Leaf3,10.5,3.14,0.98
4808,12.1565,83,DMNT,2,wo,0,6,Leaf3,10.5,3.14,0.98
4809,19.5728,83,DMNT,2.5,wo,0,6,Leaf3,10.5,3.14,0.98
4810,31.9618,83,DMNT,3,wo,0,6,Leaf3,10.5,3.14,0.98
4811,35.4577,83,DMNT,3.5,wo,0,6,Leaf3,10.5,3.14,0.98
4812,33.3546,83,DMNT,4,wo,0,6,Leaf3,10.5,3.14,0.98
4813,31.2113,83,DMNT,4.5,wo,0,6,Leaf3,10.5,3.14,0.98
4814,33.684,83,DMNT,5,wo,0,6,Leaf3,10.5,3.14,0.98
4815,28.3094,83,DMNT,5.5,wo,0,6,Leaf3,10.5,3.14,0.98
4816,27.3023,83,DMNT,6,wo,0,6,Leaf3,10.5,3.14,0.98
4817,14.4114,83,DMNT,6.5,wo,0,6,Leaf3,10.5,3.14,0.98
4818,21.5928,83,DMNT,7,wo,0,6,Leaf3,10.5,3.14,0.98
4819,16.479,83,DMNT,7.5,wo,0,6,Leaf3,10.5,3.14,0.98
4820,12.2785,83,DMNT,8,wo,0,6,Leaf3,10.5,3.14,0.98
4821,11.2165,83,DMNT,8.5,wo,0,6,Leaf3,10.5,3.14,0.98
4822,11.7166,83,DMNT,9,wo,0,6,Leaf3,10.5,3.14,0.98
4823,8.68605,83,DMNT,9.5,wo,0,6,Leaf3,10.5,3.14,0.98
4824,8.64174,83,DMNT,10,wo,0,6,Leaf3,10.5,3.14,0.98
4825,8.06349,83,DMNT,10.5,wo,0,6,Leaf3,10.5,3.14,0.98
4826,7.71411,83,DMNT,11,wo,0,6,Leaf3,10.5,3.14,0.98
4827,7.39786,83,DMNT,11.5,wo,0,6,Leaf3,10.5,3.14,0.98
4828,7.15016,83,DMNT,12,wo,0,6,Leaf3,10.5,3.14,0.98
4829,5.07878,83,DMNT,12.5,wo,0,6,Leaf3,10.5,3.14,0.98
4830,4.82957,83,DMNT,13,wo,0,6,Leaf3,10.5,3.14,0.98
4831,2.9481,83,DMNT,13.5,wo,0,6,Leaf3,10.5,3.14,0.98
4832,4.68936,83,DMNT,14,wo,0,6,Leaf3,10.5,3.14,0.98
4833,2.73887,83,DMNT,14.5,wo,0,6,Leaf3,10.5,3.14,0.98
4834,4.1273,83,DMNT,15,wo,0,6,Leaf3,10.5,3.14,0.98
4835,3.54646,83,DMNT,15.5,wo,0,6,Leaf3,10.5,3.14,0.98
4836,1.57831,83,DMNT,16,wo,0,6,Leaf3,10.5,3.14,0.98
4837,3.60709,83,DMNT,16.5,wo,0,6,Leaf3,10.5,3.14,0.98
4838,2.52695,83,DMNT,17,wo,0,6,Leaf3,10.5,3.14,0.98
4839,2.58144,83,DMNT,17.5,wo,0,6,Leaf3,10.5,3.14,0.98
4840,1.59567,83,DMNT,18,wo,0,6,Leaf3,10.5,3.14,0.98
4841,1.73597,83,DMNT,18.5,wo,0,6,Leaf3,10.5,3.14,0.98
4842,1.30711,83,DMNT,19,wo,0,6,Leaf3,10.5,3.14,0.98
4843,1.41132,83,DMNT,19.5,wo,0,6,Leaf3,10.5,3.14,0.98
4844,1.2983,83,DMNT,20,wo,0,6,Leaf3,10.5,3.14,0.98
4845,1.80141,83,DMNT,20.5,wo,0,6,Leaf3,10.5,3.14,0.98
4846,1.88724,83,DMNT,21,wo,0,6,Leaf3,10.5,3.14,0.98
4847,1.74903,83,DMNT,21.5,wo,0,6,Leaf3,10.5,3.14,0.98
4848,0.978221,83,DMNT,22,wo,0,6,Leaf3,10.5,3.14,0.98
4850,1.00E-08,83,TMTT,-1,wo,0,6,Leaf3,10.5,3.14,0.98
4851,1.00E-08,83,TMTT,-0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4852,0.30097,83,TMTT,0,wo,0,6,Leaf3,10.5,3.14,0.98
4853,0.342905,83,TMTT,0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4854,1.00E-08,83,TMTT,1,wo,0,6,Leaf3,10.5,3.14,0.98
4855,1.00E-08,83,TMTT,1.5,wo,0,6,Leaf3,10.5,3.14,0.98
4856,0.598166,83,TMTT,2,wo,0,6,Leaf3,10.5,3.14,0.98
4857,0.502605,83,TMTT,2.5,wo,0,6,Leaf3,10.5,3.14,0.98
4858,0.383661,83,TMTT,3,wo,0,6,Leaf3,10.5,3.14,0.98
4859,1.04011,83,TMTT,3.5,wo,0,6,Leaf3,10.5,3.14,0.98
4860,0.765045,83,TMTT,4,wo,0,6,Leaf3,10.5,3.14,0.98
4861,1.67443,83,TMTT,4.5,wo,0,6,Leaf3,10.5,3.14,0.98
4862,1.987,83,TMTT,5,wo,0,6,Leaf3,10.5,3.14,0.98
4863,3.07101,83,TMTT,5.5,wo,0,6,Leaf3,10.5,3.14,0.98
4864,4.03599,83,TMTT,6,wo,0,6,Leaf3,10.5,3.14,0.98
4865,3.18998,83,TMTT,6.5,wo,0,6,Leaf3,10.5,3.14,0.98
4866,3.52295,83,TMTT,7,wo,0,6,Leaf3,10.5,3.14,0.98
4867,4.75181,83,TMTT,7.5,wo,0,6,Leaf3,10.5,3.14,0.98
4868,2.13102,83,TMTT,8,wo,0,6,Leaf3,10.5,3.14,0.98
4869,2.8293,83,TMTT,8.5,wo,0,6,Leaf3,10.5,3.14,0.98
4870,3.69726,83,TMTT,9,wo,0,6,Leaf3,10.5,3.14,0.98
4871,4.92478,83,TMTT,9.5,wo,0,6,Leaf3,10.5,3.14,0.98
4872,3.53652,83,TMTT,10,wo,0,6,Leaf3,10.5,3.14,0.98
4873,3.0065,83,TMTT,10.5,wo,0,6,Leaf3,10.5,3.14,0.98
4874,2.45234,83,TMTT,11,wo,0,6,Leaf3,10.5,3.14,0.98
4875,3.59118,83,TMTT,11.5,wo,0,6,Leaf3,10.5,3.14,0.98
4876,3.3699,83,TMTT,12,wo,0,6,Leaf3,10.5,3.14,0.98
4877,3.88251,83,TMTT,12.5,wo,0,6,Leaf3,10.5,3.14,0.98
4878,3.63204,83,TMTT,13,wo,0,6,Leaf3,10.5,3.14,0.98
4879,2.7708,83,TMTT,13.5,wo,0,6,Leaf3,10.5,3.14,0.98
4880,3.29261,83,TMTT,14,wo,0,6,Leaf3,10.5,3.14,0.98
4881,3.1307,83,TMTT,14.5,wo,0,6,Leaf3,10.5,3.14,0.98
4882,1.9142,83,TMTT,15,wo,0,6,Leaf3,10.5,3.14,0.98
4883,2.34269,83,TMTT,15.5,wo,0,6,Leaf3,10.5,3.14,0.98
4884,1.00E-08,83,TMTT,16,wo,0,6,Leaf3,10.5,3.14,0.98
4885,2.7927,83,TMTT,16.5,wo,0,6,Leaf3,10.5,3.14,0.98
4886,0.884707,83,TMTT,17,wo,0,6,Leaf3,10.5,3.14,0.98
4887,2.73989,83,TMTT,17.5,wo,0,6,Leaf3,10.5,3.14,0.98
4888,2.48843,83,TMTT,18,wo,0,6,Leaf3,10.5,3.14,0.98
4889,0.8164,83,TMTT,18.5,wo,0,6,Leaf3,10.5,3.14,0.98
4890,1.03927,83,TMTT,19,wo,0,6,Leaf3,10.5,3.14,0.98
4891,1.82149,83,TMTT,19.5,wo,0,6,Leaf3,10.5,3.14,0.98
4892,1.52759,83,TMTT,20,wo,0,6,Leaf3,10.5,3.14,0.98
4893,1.71907,83,TMTT,20.5,wo,0,6,Leaf3,10.5,3.14,0.98
4894,1.13027,83,TMTT,21,wo,0,6,Leaf3,10.5,3.14,0.98
4895,1.46537,83,TMTT,21.5,wo,0,6,Leaf3,10.5,3.14,0.98
4896,1.25248,83,TMTT,22,wo,0,6,Leaf3,10.5,3.14,0.98
4898,6.74269,83,indole,-1,wo,0,6,Leaf3,10.5,3.14,0.98
4899,8.81582,83,indole,-0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4900,9.49146,83,indole,0,wo,0,6,Leaf3,10.5,3.14,0.98
4901,12.7617,83,indole,0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4902,9.55881,83,indole,1,wo,0,6,Leaf3,10.5,3.14,0.98
4903,19.1897,83,indole,1.5,wo,0,6,Leaf3,10.5,3.14,0.98
4904,32.526,83,indole,2,wo,0,6,Leaf3,10.5,3.14,0.98
4905,32.7757,83,indole,2.5,wo,0,6,Leaf3,10.5,3.14,0.98
4906,41.5396,83,indole,3,wo,0,6,Leaf3,10.5,3.14,0.98
4907,32.5597,83,indole,3.5,wo,0,6,Leaf3,10.5,3.14,0.98
4908,27.6682,83,indole,4,wo,0,6,Leaf3,10.5,3.14,0.98
4909,23.6024,83,indole,4.5,wo,0,6,Leaf3,10.5,3.14,0.98
4910,20.703,83,indole,5,wo,0,6,Leaf3,10.5,3.14,0.98
4911,17.2418,83,indole,5.5,wo,0,6,Leaf3,10.5,3.14,0.98
4912,12.9371,83,indole,6,wo,0,6,Leaf3,10.5,3.14,0.98
4913,3.58472,83,indole,6.5,wo,0,6,Leaf3,10.5,3.14,0.98
4914,9.52651,83,indole,7,wo,0,6,Leaf3,10.5,3.14,0.98
4915,11.2187,83,indole,7.5,wo,0,6,Leaf3,10.5,3.14,0.98
4916,4.48243,83,indole,8,wo,0,6,Leaf3,10.5,3.14,0.98
4917,4.13326,83,indole,8.5,wo,0,6,Leaf3,10.5,3.14,0.98
4918,2.75224,83,indole,9,wo,0,6,Leaf3,10.5,3.14,0.98
4919,2.18993,83,indole,9.5,wo,0,6,Leaf3,10.5,3.14,0.98
4920,0.925408,83,indole,10,wo,0,6,Leaf3,10.5,3.14,0.98
4921,2.64225,83,indole,10.5,wo,0,6,Leaf3,10.5,3.14,0.98
4922,2.36623,83,indole,11,wo,0,6,Leaf3,10.5,3.14,0.98
4923,1.00E-08,83,indole,11.5,wo,0,6,Leaf3,10.5,3.14,0.98
4924,3.01931,83,indole,12,wo,0,6,Leaf3,10.5,3.14,0.98
4925,1.45544,83,indole,12.5,wo,0,6,Leaf3,10.5,3.14,0.98
4926,2.29043,83,indole,13,wo,0,6,Leaf3,10.5,3.14,0.98
4927,1.04884,83,indole,13.5,wo,0,6,Leaf3,10.5,3.14,0.98
4928,1.00E-08,83,indole,14,wo,0,6,Leaf3,10.5,3.14,0.98
4929,1.00E-08,83,indole,14.5,wo,0,6,Leaf3,10.5,3.14,0.98
4930,2.30062,83,indole,15,wo,0,6,Leaf3,10.5,3.14,0.98
4931,1.58596,83,indole,15.5,wo,0,6,Leaf3,10.5,3.14,0.98
4932,1.00E-08,83,indole,16,wo,0,6,Leaf3,10.5,3.14,0.98
4933,2.07049,83,indole,16.5,wo,0,6,Leaf3,10.5,3.14,0.98
4934,1.00E-08,83,indole,17,wo,0,6,Leaf3,10.5,3.14,0.98
4935,0.909758,83,indole,17.5,wo,0,6,Leaf3,10.5,3.14,0.98
4936,1.00E-08,83,indole,18,wo,0,6,Leaf3,10.5,3.14,0.98
4937,1.55103,83,indole,18.5,wo,0,6,Leaf3,10.5,3.14,0.98
4938,0.837322,83,indole,19,wo,0,6,Leaf3,10.5,3.14,0.98
4939,1.00E-08,83,indole,19.5,wo,0,6,Leaf3,10.5,3.14,0.98
4940,2.3298,83,indole,20,wo,0,6,Leaf3,10.5,3.14,0.98
4941,0.369494,83,indole,20.5,wo,0,6,Leaf3,10.5,3.14,0.98
4942,0.652979,83,indole,21,wo,0,6,Leaf3,10.5,3.14,0.98
4943,0.100396,83,indole,21.5,wo,0,6,Leaf3,10.5,3.14,0.98
4944,0.796941,83,indole,22,wo,0,6,Leaf3,10.5,3.14,0.98
4946,65.3962,83,mono,-1,wo,0,6,Leaf3,10.5,3.14,0.98
4947,57.5114,83,mono,-0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4948,56.1917,83,mono,0,wo,0,6,Leaf3,10.5,3.14,0.98
4949,53.5896,83,mono,0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4950,56.7138,83,mono,1,wo,0,6,Leaf3,10.5,3.14,0.98
4951,57.4297,83,mono,1.5,wo,0,6,Leaf3,10.5,3.14,0.98
4952,64.7999,83,mono,2,wo,0,6,Leaf3,10.5,3.14,0.98
4953,62.7443,83,mono,2.5,wo,0,6,Leaf3,10.5,3.14,0.98
4954,70.6581,83,mono,3,wo,0,6,Leaf3,10.5,3.14,0.98
4955,89.0667,83,mono,3.5,wo,0,6,Leaf3,10.5,3.14,0.98
4956,90.4667,83,mono,4,wo,0,6,Leaf3,10.5,3.14,0.98
4957,107.098,83,mono,4.5,wo,0,6,Leaf3,10.5,3.14,0.98
4958,114.864,83,mono,5,wo,0,6,Leaf3,10.5,3.14,0.98
4959,122.211,83,mono,5.5,wo,0,6,Leaf3,10.5,3.14,0.98
4960,130.628,83,mono,6,wo,0,6,Leaf3,10.5,3.14,0.98
4961,84.4606,83,mono,6.5,wo,0,6,Leaf3,10.5,3.14,0.98
4962,135.925,83,mono,7,wo,0,6,Leaf3,10.5,3.14,0.98
4963,138.365,83,mono,7.5,wo,0,6,Leaf3,10.5,3.14,0.98
4964,106.772,83,mono,8,wo,0,6,Leaf3,10.5,3.14,0.98
4965,96.3779,83,mono,8.5,wo,0,6,Leaf3,10.5,3.14,0.98
4966,109.668,83,mono,9,wo,0,6,Leaf3,10.5,3.14,0.98
4967,97.6183,83,mono,9.5,wo,0,6,Leaf3,10.5,3.14,0.98
4968,79.1256,83,mono,10,wo,0,6,Leaf3,10.5,3.14,0.98
4969,99.0277,83,mono,10.5,wo,0,6,Leaf3,10.5,3.14,0.98
4970,80.3736,83,mono,11,wo,0,6,Leaf3,10.5,3.14,0.98
4971,89.471,83,mono,11.5,wo,0,6,Leaf3,10.5,3.14,0.98
4972,80.8533,83,mono,12,wo,0,6,Leaf3,10.5,3.14,0.98
4973,75.5043,83,mono,12.5,wo,0,6,Leaf3,10.5,3.14,0.98
4974,79.3211,83,mono,13,wo,0,6,Leaf3,10.5,3.14,0.98
4975,62.8812,83,mono,13.5,wo,0,6,Leaf3,10.5,3.14,0.98
4976,73.4332,83,mono,14,wo,0,6,Leaf3,10.5,3.14,0.98
4977,57.9811,83,mono,14.5,wo,0,6,Leaf3,10.5,3.14,0.98
4978,67.7928,83,mono,15,wo,0,6,Leaf3,10.5,3.14,0.98
4979,66.744,83,mono,15.5,wo,0,6,Leaf3,10.5,3.14,0.98
4980,26.3668,83,mono,16,wo,0,6,Leaf3,10.5,3.14,0.98
4981,60.3602,83,mono,16.5,wo,0,6,Leaf3,10.5,3.14,0.98
4982,57.936,83,mono,17,wo,0,6,Leaf3,10.5,3.14,0.98
4983,64.9082,83,mono,17.5,wo,0,6,Leaf3,10.5,3.14,0.98
4984,51.7329,83,mono,18,wo,0,6,Leaf3,10.5,3.14,0.98
4985,57.629,83,mono,18.5,wo,0,6,Leaf3,10.5,3.14,0.98
4986,26.2096,83,mono,19,wo,0,6,Leaf3,10.5,3.14,0.98
4987,50.1497,83,mono,19.5,wo,0,6,Leaf3,10.5,3.14,0.98
4988,61.3259,83,mono,20,wo,0,6,Leaf3,10.5,3.14,0.98
4989,41.4934,83,mono,20.5,wo,0,6,Leaf3,10.5,3.14,0.98
4990,56.5172,83,mono,21,wo,0,6,Leaf3,10.5,3.14,0.98
4991,43.5573,83,mono,21.5,wo,0,6,Leaf3,10.5,3.14,0.98
4992,51.2454,83,mono,22,wo,0,6,Leaf3,10.5,3.14,0.98
4994,4.76102,83,sesq,-1,wo,0,6,Leaf3,10.5,3.14,0.98
4995,4.95633,83,sesq,-0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4996,1.71333,83,sesq,0,wo,0,6,Leaf3,10.5,3.14,0.98
4997,3.37045,83,sesq,0.5,wo,0,6,Leaf3,10.5,3.14,0.98
4998,3.55683,83,sesq,1,wo,0,6,Leaf3,10.5,3.14,0.98
4999,4.68727,83,sesq,1.5,wo,0,6,Leaf3,10.5,3.14,0.98
5000,5.95382,83,sesq,2,wo,0,6,Leaf3,10.5,3.14,0.98
5001,5.45462,83,sesq,2.5,wo,0,6,Leaf3,10.5,3.14,0.98
5002,6.49926,83,sesq,3,wo,0,6,Leaf3,10.5,3.14,0.98
5003,9.2629,83,sesq,3.5,wo,0,6,Leaf3,10.5,3.14,0.98
5004,10.3592,83,sesq,4,wo,0,6,Leaf3,10.5,3.14,0.98
5005,13.9165,83,sesq,4.5,wo,0,6,Leaf3,10.5,3.14,0.98
5006,14.4671,83,sesq,5,wo,0,6,Leaf3,10.5,3.14,0.98
5007,20.1522,83,sesq,5.5,wo,0,6,Leaf3,10.5,3.14,0.98
5008,23.1139,83,sesq,6,wo,0,6,Leaf3,10.5,3.14,0.98
5009,12.9118,83,sesq,6.5,wo,0,6,Leaf3,10.5,3.14,0.98
5010,21.8685,83,sesq,7,wo,0,6,Leaf3,10.5,3.14,0.98
5011,22.8445,83,sesq,7.5,wo,0,6,Leaf3,10.5,3.14,0.98
5012,14.3299,83,sesq,8,wo,0,6,Leaf3,10.5,3.14,0.98
5013,14.3417,83,sesq,8.5,wo,0,6,Leaf3,10.5,3.14,0.98
5014,15.7011,83,sesq,9,wo,0,6,Leaf3,10.5,3.14,0.98
5015,16.6556,83,sesq,9.5,wo,0,6,Leaf3,10.5,3.14,0.98
5016,12.0661,83,sesq,10,wo,0,6,Leaf3,10.5,3.14,0.98
5017,18.1586,83,sesq,10.5,wo,0,6,Leaf3,10.5,3.14,0.98
5018,15.0924,83,sesq,11,wo,0,6,Leaf3,10.5,3.14,0.98
5019,18.4224,83,sesq,11.5,wo,0,6,Leaf3,10.5,3.14,0.98
5020,16.0089,83,sesq,12,wo,0,6,Leaf3,10.5,3.14,0.98
5021,17.0744,83,sesq,12.5,wo,0,6,Leaf3,10.5,3.14,0.98
5022,12.6854,83,sesq,13,wo,0,6,Leaf3,10.5,3.14,0.98
5023,10.1319,83,sesq,13.5,wo,0,6,Leaf3,10.5,3.14,0.98
5024,15.3061,83,sesq,14,wo,0,6,Leaf3,10.5,3.14,0.98
5025,12.6012,83,sesq,14.5,wo,0,6,Leaf3,10.5,3.14,0.98
5026,13.5386,83,sesq,15,wo,0,6,Leaf3,10.5,3.14,0.98
5027,13.8037,83,sesq,15.5,wo,0,6,Leaf3,10.5,3.14,0.98
5028,0.574363,83,sesq,16,wo,0,6,Leaf3,10.5,3.14,0.98
5029,12.6059,83,sesq,16.5,wo,0,6,Leaf3,10.5,3.14,0.98
5030,12.6251,83,sesq,17,wo,0,6,Leaf3,10.5,3.14,0.98
5031,11.1248,83,sesq,17.5,wo,0,6,Leaf3,10.5,3.14,0.98
5032,9.70028,83,sesq,18,wo,0,6,Leaf3,10.5,3.14,0.98
5033,11.3871,83,sesq,18.5,wo,0,6,Leaf3,10.5,3.14,0.98
